	sp_id	sp_hh_id	age	sex	work_id
167410	167411	16487	62	M	59985
167411	167412	23831	74	F	61556
167412	167413	36539	11	M	2072
167413	167414	47401	1	M	600
167414	167415	43497	49	F	59219
167415	167416	29904	18	F	23338
167416	167417	47143	59	M	40220
167417	167418	31730	44	M	49015
167418	167419	27683	40	F	39436
167419	167420	19939	23	M	39811
167420	167421	44577	18	M	54855
167421	167422	21264	61	M	56998
167422	167423	8584	22	F	33913
167423	167424	26882	86	M	22810
167424	167425	24955	55	F	24429
167425	167426	46758	37	M	32319
167426	167427	40559	46	M	13092
167427	167428	13111	15	F	7734
167428	167429	17269	31	F	13809
167429	167430	228	57	F	50458
167430	167431	25484	23	M	22771
167431	167432	33987	24	M	24919
167432	167433	24891	56	M	42253
167433	167434	43315	33	F	20529
167434	167435	25399	63	M	19866
167435	167436	28105	39	F	57509
167436	167437	26433	75	F	14291
167437	167438	34760	20	M	39392
167438	167439	19508	79	M	61404
167439	167440	7154	55	F	48406
167440	167441	18068	44	F	52088
167441	167442	32578	68	F	24208
167442	167443	8334	59	F	34713
167443	167444	32395	88	F	61413
167444	167445	30524	59	M	28393
167445	167446	47105	80	F	44504
167446	167447	19924	27	F	54836
167447	167448	38027	90	F	55377
167448	167449	18624	94	F	19165
167449	167450	34264	98	M	26088
167450	167451	2525	63	M	32137
167451	167452	956	40	M	50270
167452	167453	34081	79	F	45357
167453	167454	38089	54	M	17073
167454	167455	40046	90	F	58340
167455	167456	26934	99	M	16420
167456	167457	12756	62	M	54366
167457	167458	8251	57	F	24128
167458	167459	1952	7	F	5705
167459	167460	5468	38	F	27326
167460	167461	43206	6	F	4071
167461	167462	9767	95	F	54700
167462	167463	1683	77	F	50205
167463	167464	10802	99	M	20908
167464	167465	32974	27	M	40460
167465	167466	6672	51	M	54199
167466	167467	45575	43	F	32857
167467	167468	35764	93	M	28528
167468	167469	49174	47	F	55232
167469	167470	31039	10	F	1374
167470	167471	18224	17	M	10743
167471	167472	4402	72	M	47974
167472	167473	1422	52	M	21261
167473	167474	29161	53	F	52472
167474	167475	20603	92	M	37463
167475	167476	1890	4	M	11027
167476	167477	46484	44	M	54720
167477	167478	24103	23	F	38584
167478	167479	18082	59	F	27970
167479	167480	12099	28	M	49490
167480	167481	48927	57	F	43379
167481	167482	25240	61	M	55235
167482	167483	37943	91	F	39450
167483	167484	8877	15	M	11625
167484	167485	43420	29	F	20513
167485	167486	18172	29	F	17960
167486	167487	42629	55	M	47695
167487	167488	26622	91	M	45913
167488	167489	41418	13	F	6093
167489	167490	2022	19	F	38948
167490	167491	8718	74	M	46897
167491	167492	9139	85	F	54018
167492	167493	48144	96	F	24367
167493	167494	20378	58	F	39183
167494	167495	6917	53	M	16838
167495	167496	12399	10	F	8234
167496	167497	6079	28	M	45022
167497	167498	49460	41	M	56787
167498	167499	31462	79	M	46929
167499	167500	34881	49	M	19328
167500	167501	8170	36	F	52288
167501	167502	3947	50	M	39707
167502	167503	31907	18	F	35454
167503	167504	4903	77	F	26550
167504	167505	28924	93	M	60937
167505	167506	41819	32	M	55494
167506	167507	20116	16	M	4104
167507	167508	13338	79	F	61489
167508	167509	36831	6	F	2712
167509	167510	8087	52	F	42557
167510	167511	38264	96	M	48161
167511	167512	34194	67	F	48347
167512	167513	10836	48	F	32698
167513	167514	8419	69	M	17131
167514	167515	10698	81	F	58019
167515	167516	5501	98	F	59815
167516	167517	34451	73	M	23131
167517	167518	37489	66	F	41667
167518	167519	20715	31	F	51464
167519	167520	38998	46	M	51286
167520	167521	16233	94	F	51178
167521	167522	6149	84	F	32166
167522	167523	3920	90	M	36563
167523	167524	10992	3	M	9635
167524	167525	9846	49	F	51252
167525	167526	15318	3	M	1926
167526	167527	35806	20	F	14017
167527	167528	38546	99	F	14214
167528	167529	31283	28	F	22456
167529	167530	35500	6	F	11162
167530	167531	5727	52	F	26818
167531	167532	35649	16	M	4381
167532	167533	31675	97	M	51684
167533	167534	46637	87	M	13059
167534	167535	12423	6	F	6982
167535	167536	34898	97	M	54142
167536	167537	33046	72	M	21528
167537	167538	31043	83	F	24108
167538	167539	15266	71	M	16612
167539	167540	23512	86	F	51526
167540	167541	19029	56	M	56494
167541	167542	39728	13	F	12088
167542	167543	17778	13	F	517
167543	167544	49199	18	F	27990
167544	167545	42384	73	F	53724
167545	167546	19087	11	F	6881
167546	167547	39742	72	F	35602
167547	167548	34095	3	M	3882
167548	167549	1618	9	F	3329
167549	167550	42238	50	M	50860
167550	167551	30760	87	F	37665
167551	167552	48009	73	M	46855
167552	167553	20032	95	M	41933
167553	167554	24792	10	M	7966
167554	167555	10530	46	F	22701
167555	167556	17286	3	F	10993
167556	167557	13302	57	M	45760
167557	167558	23099	55	F	46140
167558	167559	41431	28	M	22660
167559	167560	14549	26	F	22711
167560	167561	34789	43	F	57902
167561	167562	16963	29	F	49765
167562	167563	28201	12	F	4266
167563	167564	31849	96	M	18250
167564	167565	36096	90	F	25404
167565	167566	26797	10	M	8479
167566	167567	26739	8	M	5742
167567	167568	18710	80	F	36851
167568	167569	8627	53	F	59603
167569	167570	19139	78	F	46403
167570	167571	23498	9	F	6749
167571	167572	41211	7	F	11512
167572	167573	6709	96	M	53950
167573	167574	29216	98	F	61620
167574	167575	23013	60	F	28582
167575	167576	33474	60	F	25036
167576	167577	24697	50	M	37398
167577	167578	44842	42	F	53698
167578	167579	48836	55	M	24068
167579	167580	9650	81	M	40362
167580	167581	33558	52	M	12890
167581	167582	3585	96	M	19924
167582	167583	46546	14	M	2788
167583	167584	8974	35	F	46960
167584	167585	25476	73	F	21591
167585	167586	15150	76	M	50567
167586	167587	10161	19	F	31965
167587	167588	911	44	M	27813
167588	167589	6499	79	F	28313
167589	167590	31933	99	F	52531
167590	167591	24952	50	M	25130
167591	167592	30206	15	F	7666
167592	167593	18064	88	M	42987
167593	167594	36890	13	M	7209
167594	167595	25723	25	F	23239
167595	167596	10169	15	M	4753
167596	167597	29699	21	M	27994
167597	167598	6457	52	M	32698
167598	167599	43214	95	F	61446
167599	167600	9249	91	F	28908
167600	167601	13726	42	F	54213
167601	167602	10995	30	M	16271
167602	167603	12047	92	M	49910
167603	167604	24296	62	F	33562
167604	167605	27062	35	F	15428
167605	167606	44569	83	F	26392
167606	167607	6567	32	M	33999
167607	167608	31787	93	F	27775
167608	167609	42557	73	F	46586
167609	167610	30371	85	M	20270
167610	167611	46341	13	M	9993
167611	167612	2142	55	F	34234
167612	167613	23416	65	F	19739
167613	167614	25368	87	M	39665
167614	167615	37194	9	M	7536
167615	167616	43370	44	M	28908
167616	167617	4606	21	M	55589
167617	167618	16905	48	F	36369
167618	167619	14933	36	M	35096
167619	167620	22998	9	F	2429
167620	167621	42451	52	F	31436
167621	167622	17358	72	F	13421
167622	167623	18223	3	F	11921
167623	167624	37870	73	M	31910
167624	167625	36921	32	F	47932
167625	167626	31815	84	F	41201
167626	167627	5677	40	M	14027
167627	167628	30018	26	F	29543
167628	167629	12956	35	M	37497
167629	167630	20846	90	F	20332
167630	167631	5587	3	F	9489
167631	167632	34865	72	M	54576
167632	167633	2715	76	M	60505
167633	167634	40072	61	M	16905
167634	167635	44607	45	F	30057
167635	167636	48268	56	F	43717
167636	167637	47691	50	M	30286
167637	167638	15900	58	M	44851
167638	167639	9458	32	F	24622
167639	167640	32614	14	F	7656
167640	167641	39037	94	F	59979
167641	167642	34217	64	M	53853
167642	167643	32966	67	M	33530
167643	167644	12978	29	M	47557
167644	167645	35632	56	F	14815
167645	167646	30893	86	M	56975
167646	167647	42784	77	F	15096
167647	167648	21767	57	F	30342
167648	167649	14385	28	F	34664
167649	167650	10956	6	F	4275
167650	167651	37322	54	M	49673
167651	167652	3418	25	M	35958
167652	167653	10965	72	M	33256
167653	167654	43869	75	F	60554
167654	167655	22330	21	M	14563
167655	167656	25518	36	M	12521
167656	167657	8335	48	M	61747
167657	167658	21734	21	F	34298
167658	167659	49359	94	M	51363
167659	167660	37788	44	M	56585
167660	167661	5400	46	F	50255
167661	167662	25056	83	F	48346
167662	167663	23266	9	M	7526
167663	167664	967	35	F	23941
167664	167665	14180	34	F	15936
167665	167666	1391	21	F	29475
167666	167667	45673	13	M	6239
167667	167668	16729	10	F	4654
167668	167669	7918	52	M	61890
167669	167670	18075	57	F	57558
167670	167671	42508	72	F	54426
167671	167672	12035	29	M	13875
167672	167673	48746	5	M	10328
167673	167674	10144	17	M	8570
167674	167675	40586	4	F	1844
167675	167676	20839	74	F	35095
167676	167677	35556	26	M	51186
167677	167678	10694	25	M	46447
167678	167679	45023	97	F	33675
167679	167680	1050	26	M	54986
167680	167681	38758	4	F	4669
167681	167682	24113	36	M	61887
167682	167683	1100	91	F	40181
167683	167684	4995	7	M	5895
167684	167685	23508	51	M	45654
167685	167686	647	58	F	49576
167686	167687	48775	95	F	53629
167687	167688	36703	45	F	34039
167688	167689	48206	37	F	49940
167689	167690	804	66	F	28213
167690	167691	41705	18	F	40995
167691	167692	39437	83	F	37543
167692	167693	17382	4	M	5356
167693	167694	13753	52	M	56124
167694	167695	47705	33	M	46897
167695	167696	12186	93	M	46766
167696	167697	2511	55	F	44714
167697	167698	37699	38	F	20416
167698	167699	47394	90	F	51973
167699	167700	5138	73	M	57636
167700	167701	36468	43	F	28839
167701	167702	41269	57	F	51869
167702	167703	19466	59	F	12995
167703	167704	42902	19	M	39805
167704	167705	9811	15	M	15
167705	167706	23694	53	M	20763
167706	167707	36925	11	F	378
167707	167708	18912	63	F	15969
167708	167709	28674	90	M	44215
167709	167710	28252	82	F	30799
167710	167711	19777	2	M	8662
167711	167712	5234	44	M	33029
167712	167713	17059	8	M	2804
167713	167714	21810	47	F	42037
167714	167715	5484	63	F	56200
167715	167716	46431	43	F	43279
167716	167717	48604	77	M	55992
167717	167718	39145	85	F	51655
167718	167719	18137	6	M	448
167719	167720	19426	58	M	62473
167720	167721	12732	87	M	60991
167721	167722	25413	1	F	282
167722	167723	46700	95	F	47948
167723	167724	29648	32	M	53953
167724	167725	26304	23	M	27237
167725	167726	20679	31	M	41939
167726	167727	29432	90	M	27939
167727	167728	29400	65	F	53449
167728	167729	23415	85	F	34068
167729	167730	3203	51	F	41904
167730	167731	3983	71	F	48249
167731	167732	17656	7	M	3622
167732	167733	5558	36	M	54835
167733	167734	18620	88	F	27359
167734	167735	33951	98	M	33236
167735	167736	20050	47	F	39545
167736	167737	8693	83	M	41793
167737	167738	9532	71	M	54097
167738	167739	931	98	F	24501
167739	167740	36901	39	M	34605
167740	167741	35641	9	F	7583
167741	167742	10009	10	M	10279
167742	167743	19486	49	F	32457
167743	167744	44914	40	M	17325
167744	167745	35036	27	F	55308
167745	167746	9748	81	F	46468
167746	167747	9186	98	F	20315
167747	167748	34857	70	F	43762
167748	167749	2008	77	F	51296
167749	167750	26627	22	M	52444
167750	167751	40739	29	F	22280
167751	167752	48317	1	F	8406
167752	167753	24572	93	F	48783
167753	167754	42442	62	M	46910
167754	167755	42687	84	M	18254
167755	167756	38601	51	M	59526
167756	167757	46382	88	F	45700
167757	167758	41773	41	F	40926
167758	167759	707	50	M	13693
167759	167760	48440	50	F	46773
167760	167761	7299	46	M	13516
167761	167762	9596	61	M	13380
167762	167763	43314	44	M	42786
167763	167764	46910	25	F	41935
167764	167765	26963	54	M	29316
167765	167766	29704	92	F	45696
167766	167767	38044	66	M	29900
167767	167768	14567	38	F	51509
167768	167769	11703	37	M	23630
167769	167770	46900	88	M	56010
167770	167771	25112	54	M	48512
167771	167772	46122	6	F	4610
167772	167773	35192	26	M	12746
167773	167774	16615	67	F	14677
167774	167775	16438	44	M	41508
167775	167776	54	25	F	42162
167776	167777	32463	6	M	2146
167777	167778	22811	80	M	43540
167778	167779	49003	80	M	54820
167779	167780	13496	42	F	61055
167780	167781	31866	19	F	58273
167781	167782	48646	12	F	9901
167782	167783	30605	98	F	16066
167783	167784	4717	94	M	58663
167784	167785	32470	29	M	23964
167785	167786	5329	11	F	7301
167786	167787	48892	8	F	2494
167787	167788	2421	20	M	60302
167788	167789	26510	81	F	47918
167789	167790	29657	51	F	41892
167790	167791	1644	61	F	39549
167791	167792	21735	77	M	48391
167792	167793	37534	15	M	7546
167793	167794	33224	64	M	14713
167794	167795	25055	5	F	3819
167795	167796	35469	45	M	21675
167796	167797	6448	60	F	46574
167797	167798	5971	97	M	35742
167798	167799	40750	65	M	13796
167799	167800	45124	13	F	3430
167800	167801	24961	32	F	54290
167801	167802	26535	60	F	19204
167802	167803	26759	68	F	52851
167803	167804	49333	13	F	1500
167804	167805	5683	69	F	13465
167805	167806	34846	68	F	31189
167806	167807	11819	42	M	40039
167807	167808	44871	55	F	42744
167808	167809	18053	11	M	11706
167809	167810	30786	72	F	40020
167810	167811	4468	77	M	38420
167811	167812	18144	46	F	41028
167812	167813	17991	76	F	39403
167813	167814	11744	8	F	12240
167814	167815	24038	74	F	24917
167815	167816	48601	59	M	45528
167816	167817	39145	24	M	55781
167817	167818	10971	38	F	61314
167818	167819	44701	99	M	52855
167819	167820	48749	87	F	31344
167820	167821	17074	39	F	32888
167821	167822	35380	92	F	40021
167822	167823	12912	90	M	54559
167823	167824	35426	96	M	52351
167824	167825	15672	82	M	33306
167825	167826	39316	8	M	5374
167826	167827	30538	62	F	25705
167827	167828	46154	98	F	35027
167828	167829	40389	81	F	55688
167829	167830	31830	48	M	21510
167830	167831	42346	14	M	11993
167831	167832	25967	27	F	20152
167832	167833	45347	79	M	46791
167833	167834	18913	97	M	43012
167834	167835	28560	76	M	59379
167835	167836	35324	23	M	16284
167836	167837	17408	3	F	10968
167837	167838	30077	5	F	2266
167838	167839	38220	3	M	8454
167839	167840	22345	21	M	57635
167840	167841	42936	26	M	55561
167841	167842	4458	7	M	5474
167842	167843	13545	66	M	24185
167843	167844	43323	85	M	47416
167844	167845	6737	63	M	22107
167845	167846	15973	15	F	4480
167846	167847	9477	46	M	41526
167847	167848	8743	80	M	21565
167848	167849	21886	98	M	23063
167849	167850	16061	31	F	50417
167850	167851	18414	36	M	45236
167851	167852	23729	26	F	30739
167852	167853	27772	98	F	20392
167853	167854	28322	92	F	15330
167854	167855	20343	33	F	51864
167855	167856	10405	33	M	50195
167856	167857	46408	63	F	37927
167857	167858	17245	56	M	44735
167858	167859	47725	44	F	19216
167859	167860	27867	9	F	12419
167860	167861	5285	72	M	57477
167861	167862	22981	3	M	11779
167862	167863	24936	45	F	44970
167863	167864	20884	87	F	35069
167864	167865	41574	44	F	55128
167865	167866	41149	11	F	6263
167866	167867	1248	9	F	8072
167867	167868	17481	82	F	19146
167868	167869	13225	53	M	14552
167869	167870	44841	24	F	20529
167870	167871	15210	90	M	28620
167871	167872	45455	74	F	53413
167872	167873	30034	67	M	31154
167873	167874	2072	50	M	32183
167874	167875	39377	78	M	19170
167875	167876	16573	35	F	47017
167876	167877	21049	87	F	45059
167877	167878	34537	47	M	58705
167878	167879	48821	2	M	6054
167879	167880	6919	95	M	43943
167880	167881	6318	38	F	47981
167881	167882	24390	42	F	46281
167882	167883	3982	11	F	1364
167883	167884	10831	33	M	12921
167884	167885	26588	38	M	23319
167885	167886	43063	17	M	7089
167886	167887	39228	56	M	34818
167887	167888	36117	42	M	42513
167888	167889	11501	26	M	54859
167889	167890	7746	1	F	11840
167890	167891	5347	19	F	14626
167891	167892	25904	53	M	51391
167892	167893	47371	78	M	30867
167893	167894	45233	15	M	9850
167894	167895	15999	71	F	59432
167895	167896	26543	22	M	57404
167896	167897	13709	36	M	46285
167897	167898	7266	59	M	57255
167898	167899	10571	19	F	61654
167899	167900	29157	44	F	20268
167900	167901	27408	83	M	50060
167901	167902	3279	65	F	29995
167902	167903	33722	82	F	12587
167903	167904	13895	13	M	1007
167904	167905	34119	91	M	24717
167905	167906	41901	16	M	7609
167906	167907	28161	32	M	58223
167907	167908	8847	45	F	41834
167908	167909	49034	8	M	4999
167909	167910	35469	32	F	26721
167910	167911	5446	42	F	58710
167911	167912	12267	21	F	40448
167912	167913	24578	27	F	34059
167913	167914	45836	23	M	36453
167914	167915	47050	27	F	32050
167915	167916	5961	85	F	20672
167916	167917	30171	56	M	18125
167917	167918	42938	10	F	9970
167918	167919	2273	60	F	24079
167919	167920	34934	81	F	50150
167920	167921	30104	92	F	34657
167921	167922	32178	74	F	50923
167922	167923	1154	4	F	12381
167923	167924	16585	54	F	49505
167924	167925	41700	39	M	26115
167925	167926	11973	27	M	57820
167926	167927	28360	41	F	29645
167927	167928	26186	60	M	24195
167928	167929	9063	45	M	49747
167929	167930	18308	25	F	53914
167930	167931	33872	92	M	36275
167931	167932	26562	7	M	3606
167932	167933	46086	24	M	15089
167933	167934	13245	41	F	21490
167934	167935	35630	27	F	16249
167935	167936	22	52	M	29050
167936	167937	13983	49	M	34853
167937	167938	33138	27	F	34982
167938	167939	2269	79	M	53972
167939	167940	1139	11	F	189
167940	167941	18310	67	M	43291
167941	167942	1119	79	M	40997
167942	167943	24400	72	F	46735
167943	167944	14671	1	F	2735
167944	167945	16391	50	F	38014
167945	167946	7410	46	M	24854
167946	167947	11143	77	M	26904
167947	167948	6844	36	M	30350
167948	167949	18645	66	F	54572
167949	167950	37820	60	F	58619
167950	167951	39343	80	F	49618
167951	167952	12233	10	F	12300
167952	167953	7916	60	F	32055
167953	167954	49970	56	F	56199
167954	167955	3602	17	M	4391
167955	167956	42536	22	M	35884
167956	167957	14298	76	M	55913
167957	167958	41690	37	F	38133
167958	167959	41509	42	F	22977
167959	167960	19630	39	M	15784
167960	167961	22960	52	F	15823
167961	167962	25651	77	F	43853
167962	167963	43031	19	F	46228
167963	167964	32499	99	F	49898
167964	167965	32351	90	F	48892
167965	167966	29882	91	M	27610
167966	167967	11408	22	M	30448
167967	167968	36779	33	M	41608
167968	167969	24670	69	F	32443
167969	167970	17756	9	F	834
167970	167971	43898	15	M	11225
167971	167972	5953	2	M	2379
167972	167973	6777	38	F	34007
167973	167974	21720	97	F	24439
167974	167975	2197	63	M	58663
167975	167976	30762	35	F	38031
167976	167977	935	3	F	7741
167977	167978	36681	11	F	7079
167978	167979	17348	39	F	49155
167979	167980	17044	42	M	15408
167980	167981	390	32	M	56234
167981	167982	46759	12	F	10225
167982	167983	6559	31	F	57862
167983	167984	43917	3	F	11099
167984	167985	9215	84	F	51458
167985	167986	20924	31	F	40648
167986	167987	43717	62	F	56511
167987	167988	44090	71	M	13276
167988	167989	15654	22	M	36287
167989	167990	2849	88	M	58854
167990	167991	29118	14	F	2243
167991	167992	35067	42	M	25133
167992	167993	14422	94	M	32247
167993	167994	48069	16	F	6341
167994	167995	45950	10	M	8257
167995	167996	4574	77	F	32329
167996	167997	11817	81	M	48525
167997	167998	46577	56	F	39497
167998	167999	22290	41	M	54874
167999	168000	4140	47	M	19043
168000	168001	21636	86	M	26754
168001	168002	36506	53	M	60936
168002	168003	31053	64	F	19275
168003	168004	49130	66	F	55649
168004	168005	21804	87	F	27237
168005	168006	28161	53	F	25797
168006	168007	14888	89	M	30484
168007	168008	40594	61	F	57649
168008	168009	17568	62	M	17849
168009	168010	2954	18	F	30197
