	sp_id	stcotrbg	hh_race	hh_income	hh_size	latitude	longitude	location	mo_name
16728	16729	190000	1	0.0	6	53.223304021	50.221637051	POINT (50.221637051 53.223304021)	Промышленный район
16399	16400	190000	1	0.0	198	53.22225586	50.274718035	POINT (50.274718035 53.22225586)	Промышленный район
16537	16538	190000	1	0.0	11	53.222717434	50.217175473	POINT (50.217175473 53.222717434)	Промышленный район
14528	14529	190000	1	0.0	5	53.211716435	50.258893571	POINT (50.258893571 53.211716435)	Промышленный район
13231	13232	190000	1	0.0	18	53.201782802	50.268796267	POINT (50.268796267 53.201782802)	Промышленный район
16787	16788	190000	1	0.0	20	53.223481087	50.251636353	POINT (50.251636353 53.223481087)	Промышленный район
19324	19325	190000	1	0.0	4	53.231669134	50.23799346	POINT (50.23799346 53.231669134)	Промышленный район
18777	18778	190000	1	0.0	5	53.23007839	50.229373715	POINT (50.229373715 53.23007839)	Промышленный район
16474	16475	190000	1	0.0	6	53.2225243	50.2239085	POINT (50.2239085 53.2225243)	Промышленный район
18574	18575	190000	1	0.0	10	53.229415904	50.244857666	POINT (50.244857666 53.229415904)	Промышленный район
28888	28889	190000	1	0.0	21	53.267128465	50.196243053	POINT (50.196243053 53.267128465)	Промышленный район
27871	27872	190000	1	0.0	707	53.259252251	50.210415094	POINT (50.210415094 53.259252251)	Промышленный район
26312	26313	190000	1	0.0	7	53.253895408	50.179095706	POINT (50.179095706 53.253895408)	Промышленный район
20501	20502	190000	1	0.0	116	53.234966089	50.227428899	POINT (50.227428899 53.234966089)	Промышленный район
19585	19586	190000	1	0.0	12	53.232355597	50.231029621	POINT (50.231029621 53.232355597)	Промышленный район
18753	18754	190000	1	0.0	81	53.230008979	50.217050835	POINT (50.217050835 53.230008979)	Промышленный район
27781	27782	190000	1	0.0	16	53.258919637	50.196254835	POINT (50.196254835 53.258919637)	Промышленный район
18776	18777	190000	1	0.0	7	53.230078017	50.229002698	POINT (50.229002698 53.230078017)	Промышленный район
18658	18659	190000	1	0.0	12	53.2296753	50.22551665	POINT (50.22551665 53.2296753)	Промышленный район
26468	26469	190000	1	0.0	12	53.254347214	50.187664976	POINT (50.187664976 53.254347214)	Промышленный район
17167	17168	190000	1	0.0	18	53.224658768	50.222543459	POINT (50.222543459 53.224658768)	Промышленный район
17355	17356	190000	1	0.0	6	53.225262	50.2230018	POINT (50.2230018 53.225262)	Промышленный район
18012	18013	190000	1	0.0	260	53.227443508	50.248286403	POINT (50.248286403 53.227443508)	Промышленный район
27576	27577	190000	1	0.0	6	53.258104579	50.199066943	POINT (50.199066943 53.258104579)	Промышленный район
19113	19114	190000	1	0.0	12	53.231112582	50.234933973	POINT (50.234933973 53.231112582)	Промышленный район
18838	18839	190000	1	0.0	30	53.230289119	50.231040389	POINT (50.231040389 53.230289119)	Промышленный район
15664	15665	190000	1	0.0	20	53.21987591	50.238683794	POINT (50.238683794 53.21987591)	Промышленный район
19550	19551	190000	1	0.0	6	53.232270705	50.236088935	POINT (50.236088935 53.232270705)	Промышленный район
18713	18714	190000	1	0.0	15	53.229876923	50.230166604	POINT (50.230166604 53.229876923)	Промышленный район
23753	23754	190000	1	0.0	164	53.245041942	50.193528412	POINT (50.193528412 53.245041942)	Промышленный район
14264	14265	190000	1	0.0	103	53.209400985	50.284076183	POINT (50.284076183 53.209400985)	Промышленный район
18369	18370	190000	1	0.0	106	53.228696753	50.209344757	POINT (50.209344757 53.228696753)	Промышленный район
21994	21995	190000	1	0.0	163	53.24000325	50.222129323	POINT (50.222129323 53.24000325)	Промышленный район
19699	19700	190000	1	0.0	12	53.23264635	50.23255665	POINT (50.23255665 53.23264635)	Промышленный район
16694	16695	190000	1	0.0	5	53.223206948	50.223817533	POINT (50.223817533 53.223206948)	Промышленный район
20914	20915	190000	1	0.0	312	53.2363158	50.207877305	POINT (50.207877305 53.2363158)	Промышленный район
20446	20447	190000	1	0.0	5	53.234799409	50.238249466	POINT (50.238249466 53.234799409)	Промышленный район
19488	19489	190000	1	0.0	8	53.232115264	50.230875581	POINT (50.230875581 53.232115264)	Промышленный район
27647	27648	190000	1	0.0	420	53.25834586	50.218428157	POINT (50.218428157 53.25834586)	Промышленный район
18259	18260	190000	1	0.0	16	53.228325838	50.222135703	POINT (50.222135703 53.228325838)	Промышленный район
16719	16720	190000	1	0.0	15	53.223271785	50.215984975	POINT (50.215984975 53.223271785)	Промышленный район
18223	18224	190000	1	0.0	176	53.2281966	50.20971305	POINT (50.20971305 53.2281966)	Промышленный район
16770	16771	190000	1	0.0	5	53.22344165	50.2219096	POINT (50.2219096 53.22344165)	Промышленный район
22988	22989	190000	1	0.0	137	53.24276125	50.2175697	POINT (50.2175697 53.24276125)	Промышленный район
18104	18105	190000	1	0.0	8	53.227794438	50.242793162	POINT (50.242793162 53.227794438)	Промышленный район
16469	16470	190000	1	0.0	4	53.222505283	50.22344875	POINT (50.22344875 53.222505283)	Промышленный район
20556	20557	190000	1	0.0	230	53.235128379	50.201568797	POINT (50.201568797 53.235128379)	Промышленный район
15681	15682	190000	1	0.0	126	53.21993673	50.225457573	POINT (50.225457573 53.21993673)	Промышленный район
28684	28685	190000	1	0.0	31	53.264181851	50.190253604	POINT (50.190253604 53.264181851)	Промышленный район
18360	18361	190000	1	0.0	11	53.228662139	50.242390834	POINT (50.242390834 53.228662139)	Промышленный район
18633	18634	190000	1	0.0	152	53.229594704	50.215248735	POINT (50.215248735 53.229594704)	Промышленный район
18705	18706	190000	1	0.0	4	53.229848048	50.245436926	POINT (50.245436926 53.229848048)	Промышленный район
16879	16880	190000	1	0.0	15	53.223786494	50.223138736	POINT (50.223138736 53.223786494)	Промышленный район
23215	23216	190000	1	0.0	152	53.24344268	50.195119961	POINT (50.195119961 53.24344268)	Промышленный район
17153	17154	190000	1	0.0	8	53.22460854	50.247473492	POINT (50.247473492 53.22460854)	Промышленный район
16057	16058	190000	1	0.0	17	53.22116116	50.219623297	POINT (50.219623297 53.22116116)	Промышленный район
24765	24766	190000	1	0.0	165	53.248308642	50.199380499	POINT (50.199380499 53.248308642)	Промышленный район
28498	28499	190000	1	0.0	403	53.262878901	50.213945002	POINT (50.213945002 53.262878901)	Промышленный район
17507	17508	190000	1	0.0	13	53.2257446	50.224412506	POINT (50.224412506 53.2257446)	Промышленный район
15293	15294	190000	1	0.0	18	53.218204767	50.254912774	POINT (50.254912774 53.218204767)	Промышленный район
21533	21534	190000	1	0.0	286	53.2384733	50.214838	POINT (50.214838 53.2384733)	Промышленный район
18416	18417	190000	1	0.0	12	53.228840682	50.222292703	POINT (50.222292703 53.228840682)	Промышленный район
21938	21939	190000	1	0.0	191	53.23982395	50.2106401	POINT (50.2106401 53.23982395)	Промышленный район
17729	17730	190000	1	0.0	113	53.226532895	50.24773881	POINT (50.24773881 53.226532895)	Промышленный район
20345	20346	190000	1	0.0	12	53.234508832	50.236640689	POINT (50.236640689 53.234508832)	Промышленный район
16987	16988	190000	1	0.0	32	53.224122633	50.250909396	POINT (50.250909396 53.224122633)	Промышленный район
26622	26623	190000	1	0.0	13	53.254732043	50.19768837	POINT (50.19768837 53.254732043)	Промышленный район
18088	18089	190000	1	0.0	319	53.227724046	50.231629492	POINT (50.231629492 53.227724046)	Промышленный район
14914	14915	190000	1	0.0	199	53.215744092	50.252936359	POINT (50.252936359 53.215744092)	Промышленный район
15409	15410	190000	1	0.0	251	53.21881505	50.22239925	POINT (50.22239925 53.21881505)	Промышленный район
28615	28616	190000	1	0.0	33	53.263645988	50.189262801	POINT (50.189262801 53.263645988)	Промышленный район
27463	27464	190000	1	0.0	37	53.257710588	50.201771597	POINT (50.201771597 53.257710588)	Промышленный район
13086	13087	190000	1	0.0	17	53.2008709	50.2471937	POINT (50.2471937 53.2008709)	Промышленный район
15352	15353	190000	1	0.0	88	53.21853564	50.27094739	POINT (50.27094739 53.21853564)	Промышленный район
18562	18563	190000	1	0.0	10	53.229360211	50.226394913	POINT (50.226394913 53.229360211)	Промышленный район
26381	26382	190000	1	0.0	5	53.254092763	50.179676286	POINT (50.179676286 53.254092763)	Промышленный район
18915	18916	190000	1	0.0	10	53.230540888	50.232444033	POINT (50.232444033 53.230540888)	Промышленный район
15006	15007	190000	1	0.0	21	53.216471407	50.241161614	POINT (50.241161614 53.216471407)	Промышленный район
17056	17057	190000	1	0.0	14	53.224314654	50.226250097	POINT (50.226250097 53.224314654)	Промышленный район
15396	15397	190000	1	0.0	34	53.21874465	50.238102	POINT (50.238102 53.21874465)	Промышленный район
17810	17811	190000	1	0.0	9	53.226747398	50.222336637	POINT (50.222336637 53.226747398)	Промышленный район
17683	17684	190000	1	0.0	134	53.226375272	50.211858302	POINT (50.211858302 53.226375272)	Промышленный район
11074	11075	190000	1	0.0	3	53.190422292	50.282228052	POINT (50.282228052 53.190422292)	Промышленный район
19337	19338	190000	1	0.0	7	53.231713058	50.234162075	POINT (50.234162075 53.231713058)	Промышленный район
16205	16206	190000	1	0.0	220	53.221589408	50.273963962	POINT (50.273963962 53.221589408)	Промышленный район
18236	18237	190000	1	0.0	25	53.22823095	50.23799405	POINT (50.23799405 53.22823095)	Промышленный район
17123	17124	190000	1	0.0	12	53.22451695	50.2373427	POINT (50.2373427 53.22451695)	Промышленный район
15374	15375	190000	1	0.0	22	53.218659509	50.239388812	POINT (50.239388812 53.218659509)	Промышленный район
21546	21547	190000	1	0.0	630	53.2385221	50.2079262	POINT (50.2079262 53.2385221)	Промышленный район
28311	28312	190000	1	0.0	10	53.261624081	50.191756642	POINT (50.191756642 53.261624081)	Промышленный район
14246	14247	190000	1	0.0	101	53.209186967	50.280058515	POINT (50.280058515 53.209186967)	Промышленный район
27242	27243	190000	1	0.0	16	53.256920462	50.193108335	POINT (50.193108335 53.256920462)	Промышленный район
19938	19939	190000	1	0.0	16	53.233332565	50.234053033	POINT (50.234053033 53.233332565)	Промышленный район
19971	19972	190000	1	0.0	8	53.2334378	50.2327591	POINT (50.2327591 53.2334378)	Промышленный район
18498	18499	190000	1	0.0	9	53.229134109	50.223844407	POINT (50.223844407 53.229134109)	Промышленный район
20447	20448	190000	1	0.0	199	53.234802943	50.222390281	POINT (50.222390281 53.234802943)	Промышленный район
19463	19464	190000	1	0.0	9	53.232046451	50.234952067	POINT (50.234952067 53.232046451)	Промышленный район
15859	15860	190000	1	0.0	84	53.220520571	50.257131457	POINT (50.257131457 53.220520571)	Промышленный район
17580	17581	190000	1	0.0	4	53.22597615	50.2220834	POINT (50.2220834 53.22597615)	Промышленный район
14930	14931	190000	1	0.0	9	53.215866444	50.244043335	POINT (50.244043335 53.215866444)	Промышленный район
18444	18445	190000	1	0.0	12	53.228932816	50.240366153	POINT (50.240366153 53.228932816)	Промышленный район
19459	19460	190000	1	0.0	6	53.232032901	50.23864526	POINT (50.23864526 53.232032901)	Промышленный район
21218	21219	190000	1	0.0	294	53.23749055	50.2077461	POINT (50.2077461 53.23749055)	Промышленный район
27061	27062	190000	1	0.0	170	53.2562411	50.22782615	POINT (50.22782615 53.2562411)	Промышленный район
18973	18974	190000	1	0.0	9	53.230721082	50.230307588	POINT (50.230307588 53.230721082)	Промышленный район
